start_frame,end_frame,type,from_team,from_player,to_team,to_player,pass_outcome
69071,69071,PASS,Home,818284,Home,818554,successful
69082,69082,PASS,Home,818554,Home,818284,unsuccessful
69091,69091,PASS,Away,14736,Away,43829,successful
69121,69121,PASS,Away,43829,Away,133501,unsuccessful
69504,69504,PASS,Home,23883,Home,560916,unsuccessful
69548,69548,PASS,Away,50951,Away,43829,successful
69560,69560,PASS,Away,43829,Away,624628,successful
70203,70203,PASS,Home,818284,Home,51008,successful
70232,70232,PASS,Home,51008,Home,818554,successful
70264,70264,PASS,Home,818554,Home,818284,successful
70522,70522,PASS,Home,560916,Home,23922,successful
70532,70532,PASS,Home,23922,Home,51690,successful
70562,70562,PASS,Home,51690,Home,818284,successful
70572,70572,PASS,Home,818284,Home,51690,successful
70598,70598,PASS,Home,51690,Home,818284,successful
71271,71271,PASS,Away,624628,Away,14736,unsuccessful
